id,cnt,gx,gy,gz,ax,ay,az,pls
0,0,204,-122,272,-4528,1554,15908,0
0,1,172,-168,294,-5102,1191,15214,0
0,2,-66,-64,156,-5132,1548,14698,0
0,3,50,-698,732,-4460,1618,15246,0
0,4,252,-686,74,-4270,1087,15723,0
0,5,-10,-942,-410,-4164,688,15421,0
0,6,62,-686,20,-4904,1571,15701,0
0,7,-368,-258,756,-4998,1784,15568,0
0,8,-134,-52,-52,-4077,1206,14672,0
0,9,328,-514,144,-4542,1411,15038,0
0,10,-156,-572,-398,-4134,2064,15630,0
0,11,-144,-608,502,-5468,1730,15280,0
0,12,140,-30,110,-4845,955,15346,0
0,13,-86,-18,190,-4108,1368,14604,0
0,14,72,180,18,-4069,1704,14175,0
0,15,-120,-306,374,-4859,1174,14453,0
0,16,-198,-700,236,-5045,1035,15676,0
0,17,16,-422,398,-4225,1396,16400,0
0,18,-64,330,-190,-4335,1547,15416,0
0,19,-368,352,410,-4835,1207,14085,0
0,20,-264,-248,20,-5458,1324,14125,0
0,21,-108,-400,-444,-4807,1456,15251,0
0,22,342,444,-224,-4552,1033,14822,0
0,23,-312,502,906,-5227,593,14863,0
0,24,376,538,318,-4626,1108,15894,0
0,25,-324,260,-432,-4272,1261,16048,0
0,26,128,514,-74,-5006,1155,15322,0
0,27,-298,308,1368,-4950,1450,14494,0
0,28,52,-270,470,-5153,1812,15044,0
0,29,-416,-214,-502,-4478,1238,15669,0
0,30,-120,294,282,-4505,904,15388,0
0,31,128,-238,812,-4543,1507,15034,0
0,32,106,582,410,-4795,1451,15310,0
0,33,-122,-214,-490,-5447,1256,14791,0
0,34,82,28,-110,-4913,1272,14121,0
0,35,24,-122,52,-4493,1392,14340,0
0,36,116,192,374,-4697,1146,15426,0
0,37,-52,6,-144,-4215,1122,15693,0
0,38,-18,122,190,-4624,1450,14913,0
0,39,-188,-64,386,-5472,1403,14640,0
0,40,216,260,616,-4981,1161,14900,0
0,41,272,444,-306,-4080,1395,14923,0
