id,cnt,gx,gy,gz,ax,ay,az,pls
0,75,-10,-1092,-28,-227,3093,16644,0
0,76,50,-1032,190,-529,3450,16719,0
0,77,242,-594,226,-810,3007,16231,0
0,78,488,-790,-456,-1143,2979,15872,0
0,79,218,-884,490,-949,2966,16190,0
0,80,748,-616,-18,-1177,3109,16329,0
0,81,-76,-712,-110,-717,3107,16709,0
0,82,216,-722,18,-733,3039,16497,0
0,83,208,-616,-776,-1056,3046,16241,0
0,84,-256,-928,-306,-707,2815,15401,0
0,85,670,-652,-122,-117,2531,15333,0
0,86,702,-988,-560,-485,2765,16013,0
0,87,672,-1448,-592,-454,3026,16337,0
0,88,692,-712,-224,-517,3070,16295,0
0,89,1032,-1240,-372,-11,2818,15565,0
0,90,1040,-1498,-386,178,2382,14943,0
0,91,1096,-584,456,-285,2188,15068,0
0,92,610,-1914,-74,-794,2544,15142,0
0,93,478,-1588,-340,622,2016,15128,0
0,94,1042,-1126,-214,729,1805,15319,0
0,95,746,-954,-860,-342,2155,15633,0
0,96,-196,-1298,-362,-343,2163,15214,0
0,97,376,-226,178,645,1720,15176,0
0,98,82,-42,6,-194,2049,15293,0
0,99,-142,-1290,-502,-207,2294,15815,0
0,100,216,-376,214,210,2363,16207,0
0,101,656,-180,-478,-29,2554,16451,0
0,102,512,-1298,-318,-560,2848,16152,0
0,103,486,-1104,168,228,2607,15559,0
0,104,1052,-1148,-328,440,2512,15489,0
0,105,748,-1034,-1032,-67,2785,15543,0
0,106,544,-1174,-294,174,2719,15379,0
0,107,576,-1116,-420,539,2554,15654,0
0,108,712,-1116,-432,394,2744,16189,0
0,109,602,-802,-156,161,2693,16276,0
0,110,782,-468,-352,241,2369,15815,0
0,111,320,-594,-710,229,2626,15116,0
0,112,230,-712,-974,675,2593,15650,0
0,113,306,-354,-582,875,2817,15772,0
0,114,-224,-596,-364,548,3126,15782,0
0,115,106,214,-98,-36,3123,15720,0
0,116,-436,-874,-560,730,2401,15367,0
0,117,354,178,-1252,1991,1898,16003,0
0,118,1076,1648,-16,-193,2414,16831,0
0,119,-582,-850,-386,-668,2795,16863,0
0,120,-244,18,-766,1183,1834,16432,0
0,121,254,990,-26,-301,2568,15641,0
0,122,-798,-1752,-352,-985,2803,15224,0
0,123,398,374,-906,2911,1133,15559,0
0,124,410,732,-282,1636,2239,17014,0
0,125,-142,398,-594,-188,2546,17302,0
0,126,-344,6,-442,1003,1875,16606,0
0,127,208,1036,-858,457,2065,15836,0
0,128,-288,-1240,-464,-499,2359,15224,0
0,129,-300,-1186,-790,1402,2041,15296,0
0,130,420,156,-386,2001,1797,16330,0
0,131,82,468,-560,635,2344,17074,0
0,132,-584,-572,-698,19,2649,16871,0
0,133,-52,110,-168,588,2256,16149,0
0,134,104,-468,-64,-110,2048,15490,0
0,135,-220,-976,124,-78,1956,15184,0
0,136,-570,-1590,168,777,1981,15460,0
0,137,232,-456,-1088,1201,2033,16686,0
0,138,-256,-756,-1044,43,2796,17662,0
0,139,-776,-874,260,-9,2467,16944,0
0,140,162,-146,-594,156,1876,15551,0
0,141,-142,-376,-664,-299,1898,14963,0
0,142,-390,-1278,-294,835,1956,15097,0
0,143,-154,-98,-744,1804,2051,15845,0
0,144,218,386,-1366,1093,2189,16626,0
0,145,-348,-376,-364,-510,2488,16418,0
0,146,-254,-108,-1006,93,1914,15573,0
0,147,-134,-618,-686,1058,1777,15102,0
0,148,138,260,-214,1454,1707,15316,0
0,149,388,-376,-1066,681,2009,15724,0
0,150,128,-132,-490,751,2084,15929,0
0,151,138,-492,-536,937,1852,15773,0
0,152,4,-248,-1354,729,1868,15467,0
0,153,36,212,-870,635,1765,15099,0
0,154,92,-780,-490,968,1488,15044,0
0,155,16,-824,-1078,1277,1632,14959,0
0,156,16,178,-848,1424,1501,15259,0
0,157,-64,-756,-1102,952,1572,15698,0
0,158,-402,-468,-1424,1012,1857,15703,0
0,159,72,-352,-1504,1238,1632,15787,0
0,160,-88,-630,-998,991,1651,15864,0
0,161,-16,-154,-960,1058,1903,16080,0
0,162,-176,-584,-1158,1226,1951,16475,0
0,163,-198,-594,-1020,1104,1985,16583,0
0,164,-74,-618,-1148,879,2039,16247,0
0,165,-120,-606,-928,942,1917,15888,0
0,166,138,-1370,-686,1011,1850,15835,0
0,167,-190,-376,-962,1113,1941,16147,0
0,168,-30,-928,-1136,1188,2076,16518,0
0,169,-166,-928,-710,1004,2054,16537,0
0,170,-108,-480,-1666,850,2040,16415,0
0,171,-356,-608,-1182,1085,1850,16252,0
0,172,-312,-1080,-594,1198,1776,16254,0
0,173,-30,-1370,-1066,1243,1831,16358,0
0,174,-212,-722,-778,1322,1886,16501,0
0,175,4,-364,-802,1293,1857,16550,0
0,176,-176,-594,-1562,1307,1907,16604,0
0,177,-322,-978,-1262,1455,1922,16237,0
0,178,-134,-214,-698,1646,1920,16349,0
0,179,14,-260,-1124,1460,1801,16574,0
0,180,92,-1034,-1298,1357,1755,16469,0
0,181,-100,-988,-652,1518,1827,16337,0
0,182,16,-98,-1124,1547,1811,16196,0
0,183,-132,-432,-1344,1493,1807,16428,0
0,184,-132,-674,-848,1443,1832,16440,0
0,185,-168,-364,-1332,1472,1916,16274,0
0,186,-190,40,-1770,1259,1888,16135,0
0,187,-142,-966,-1354,1307,1922,16054,0
0,188,-106,-778,-604,1761,1959,16101,0
0,189,72,-446,-1666,1624,1981,15995,0
