id,cnt,gx,gy,gz,ax,ay,az,pls
0,236,-36,130,-68,-16,16,16067,0
0,237,-152,-738,56,-88,18,15994,0
0,238,118,-218,298,-14,3,16034,0
0,239,-50,-44,194,-62,17,16038,0
0,240,-4,-946,56,-71,16,16063,0
0,241,30,510,240,-76,25,16030,0
0,242,-38,510,-370,-82,3,16014,0
0,243,188,-264,-244,-78,-7,16051,0
0,244,-84,382,276,-56,16,15978,0
0,245,-38,70,356,-53,-12,16054,0
0,246,-16,-634,-2,-59,44,16037,0
0,247,-4,-196,114,-56,29,16025,0
0,248,40,210,-474,-51,14,16059,0
0,249,-152,-172,-256,-85,42,16097,0
0,250,-72,-148,-752,-54,2,16043,0
0,251,-94,-900,-14,-79,7,16072,0
0,252,-94,70,748,-79,8,15992,0
0,253,-118,48,-118,-71,23,15984,0
0,254,152,-842,-462,-36,8,16013,0
0,255,-186,244,-14,-45,-12,15979,0
0,256,-28,-808,136,-71,35,16055,0
0,257,-4,-796,-498,-62,-9,16076,0
0,258,-28,-206,-36,-73,3,16040,0
0,259,-184,-496,494,-32,-5,16003,0
1,260,-196,-356,-128,-39,22,16047,0
1,261,-84,-264,-624,-70,12,16054,0
1,262,-118,-300,-370,-75,18,16053,0
1,263,-164,-392,322,-63,1,15984,0
1,264,40,-160,-24,-50,39,16015,0
1,265,16,-148,206,-60,12,16069,0
1,266,-152,-242,-278,-76,1,16125,0
1,267,-50,-242,-118,-41,11,16053,0
1,268,-60,-114,-152,-51,59,16102,0
1,269,-310,-368,390,-65,25,16028,0
1,270,-266,498,344,-52,37,16047,0
1,271,210,60,-324,-70,44,16050,0
1,272,-176,-356,-452,-62,23,16020,0
1,273,-4,-44,-140,-56,-20,16027,0
1,274,198,48,564,-40,18,16027,0
1,275,64,302,-140,-73,49,16097,0
1,276,-72,-506,-278,-46,28,16064,0
1,277,266,-80,-406,-47,-1,16048,0
1,278,64,-380,-48,-28,17,16055,0
1,279,40,198,-266,-76,10,15982,0
1,280,-500,-692,-440,-39,15,16017,0
1,281,4,48,-244,-46,3,16006,0
1,282,230,-668,-2,-61,34,16056,0
1,283,-6,-56,-474,-63,27,16062,0
1,284,142,-854,218,-81,39,15986,0
1,285,-72,-392,390,-66,37,16031,0
1,286,-62,-138,-164,-24,11,16030,0
1,287,-142,-368,-890,-66,31,16101,0
1,288,-242,-356,-314,-69,22,16038,0
1,289,-390,-288,148,-57,26,16042,0
1,290,122,570,-150,-68,3,16066,0
1,291,-156,-70,-106,-85,19,16032,0
1,292,-400,-576,402,-56,39,15998,0
1,293,-16,-750,68,-48,2,16056,0
1,294,32,-470,-1038,-69,21,16073,0
1,295,164,-138,90,-79,6,16089,0
1,296,50,-438,194,-72,35,16037,0
1,297,96,-588,-24,-58,32,16075,0
1,298,64,36,218,-49,33,16007,0
1,299,-52,360,-186,-25,10,16090,1
1,300,-118,-288,298,-55,10,16053,0
1,301,-154,-184,-348,-28,25,16133,0
1,302,-48,-216,278,-64,62,16014,0
1,303,-172,50,520,-99,52,15996,0
1,304,-62,-564,-532,-56,24,16031,0
1,305,96,-288,-416,-74,14,16037,0
1,306,-154,256,-164,-97,59,16012,0
1,307,-86,-658,56,-86,32,16012,0
1,308,-4,-92,56,-73,27,16038,0
1,309,-174,-102,-82,-78,2,16080,0
1,310,-72,418,310,-64,13,16077,0
1,311,116,92,368,-43,34,16070,0
1,312,74,-126,-716,-24,-3,16030,0
1,313,50,2,-220,-97,24,16050,0
1,314,-264,152,310,-78,34,16056,0
1,315,332,476,-590,-103,17,16095,0
1,316,128,268,-174,-107,26,16058,0
1,317,130,-172,656,-71,51,16067,0
1,318,86,-334,-94,-65,4,16036,0
1,319,-152,-992,126,-63,41,16000,0
1,320,-20,-186,-36,-38,6,16025,0
1,321,98,-32,416,-40,15,15974,0
1,322,-6,-554,-24,-36,22,15996,0
1,323,-28,-102,-912,-74,0,16026,0
1,324,118,360,-198,-62,12,16095,0
1,325,-174,-402,-186,-61,19,16068,0
1,326,-62,-610,-348,-65,21,16035,0
1,327,-6,-300,148,-59,-2,16023,0
1,328,64,140,-174,-36,31,16055,0
1,329,218,-368,310,-59,25,16061,0
1,330,-130,-252,-578,-66,10,16042,0
1,331,38,106,782,-71,24,16108,0
1,332,-132,-474,182,-78,23,16040,0
1,333,-128,-506,-2,-80,9,16020,0
1,334,62,-414,-406,-49,16,16031,0
1,335,164,-426,240,-69,32,16013,0
1,336,-52,-356,148,-60,49,16021,0
1,337,-140,-218,-82,-27,11,16028,0
1,338,86,-138,-232,-51,10,16051,0
1,339,-62,-68,-36,-36,31,16038,0
1,340,62,-92,136,-85,29,16057,0
1,341,-276,-460,-912,-70,35,16031,0
1,342,128,-230,114,-59,22,16077,0
1,343,16,-172,78,-68,23,16077,0
1,344,312,278,482,-47,23,16017,0
1,345,-254,-610,44,-101,27,16049,0
1,346,-218,164,-302,-75,19,16070,0
1,347,-298,406,436,-55,1,16022,0
1,348,-174,-506,-462,-23,9,16057,0
1,349,162,-414,56,-60,19,16095,0
1,350,242,-218,564,-59,-10,16008,0
1,351,-142,486,-232,-60,10,16001,0
1,352,6,-206,-590,-82,48,16047,0
