id,cnt,gx,gy,gz,ax,ay,az,pls
0,0,1598,-576,-5888,-1438,2316,17693,0
0,1,2162,-1244,-5186,-1286,2505,17803,0
0,2,1858,-1616,-4516,-1182,2826,17762,0
0,3,1318,-2076,-3672,-1071,2847,18029,0
0,4,302,-2596,-3788,-662,2616,18074,0
0,5,-420,-2390,-2764,-235,2410,18030,0
0,6,-1412,-3004,-2568,212,1814,17925,0
0,7,-1490,-2286,-3478,695,779,17812,0
0,8,-1016,-842,-3190,983,-50,17977,0
0,9,32,-1420,-4552,1030,-862,18230,0
0,10,1226,-842,-5842,663,-719,18233,0
0,11,1160,-1882,-6154,65,-19,17942,0
0,12,268,-3142,-6616,-406,840,17440,0
0,13,-768,-4818,-5716,-218,1293,16615,0
0,14,-1718,-4736,-4966,424,1099,15795,0
0,15,-1468,-4182,-4552,1049,491,15237,0
0,16,-1140,-2900,-4112,1298,-99,14923,0
0,17,-758,-1628,-4748,1327,-80,14637,0
0,18,-860,394,-5774,1249,-79,14508,0
0,19,-792,1446,-5094,879,-225,14856,0
0,20,-420,2428,-4874,606,-474,15606,0
0,21,482,3320,-5290,240,-482,16363,0
0,22,1034,2242,-5370,46,-60,16827,0
0,23,672,2080,-5116,-270,398,16928,0
0,24,42,648,-5888,-680,636,16680,0
0,25,-174,-820,-5728,-891,909,16204,0
0,26,-724,-508,-5762,-1052,891,15484,0
0,27,-124,-1718,-4652,-892,684,14949,0
0,28,640,-726,-5094,-409,703,14593,0
0,29,1440,-750,-4424,-342,932,14211,0
0,30,1170,624,-3582,-396,1619,14112,0
0,31,268,-404,-3052,-570,2349,14030,0
0,32,-1118,128,-3236,-682,2388,14068,0
0,33,-1298,452,-2430,-552,1795,14148,0
0,34,-792,740,-1010,-732,916,14354,0
0,35,20,1238,-1392,-504,196,14812,0
0,36,1024,1376,-1922,-510,-90,15357,0
0,37,1892,1676,-1910,-801,579,15556,0
0,38,818,798,-2188,-1075,2063,15491,0
0,39,-804,-496,-2464,-1363,2801,15336,0
0,40,-2212,-1212,-1206,-1031,2661,14832,0
0,41,-2336,-1270,84,-642,2107,14433,0
0,42,-2042,-322,-296,-255,1540,14048,0
0,43,-1242,-404,718,-196,891,13970,0
0,44,-328,890,-342,-138,958,14173,0
0,45,132,810,-366,-365,1398,14471,0
0,46,-94,2058,-804,-575,1986,14598,0
0,47,-1018,1434,-400,-756,2428,14786,0
0,48,-1884,1168,868,-827,2358,14966,0
0,49,-2078,902,396,-653,1811,15134,0
0,50,-1312,1364,188,-474,961,15341,0
0,51,-826,2128,476,-594,681,15558,0
0,52,-396,2718,16,-942,1382,15796,0
0,53,-1682,2220,-158,-1282,2530,15985,0
0,54,-2944,2902,730,-1500,2860,16054,0
0,55,-3658,2322,2218,-1516,2221,16503,0
0,56,-3328,1618,1688,-1328,1310,17079,0
0,57,-3092,2000,2702,-1115,706,17620,0
0,58,-2720,1954,2080,-1577,563,18064,0
0,59,-3350,2024,1548,-1916,894,18271,0
0,60,-5054,2544,1480,-2065,1130,18444,0
0,61,-5450,2890,2298,-2002,694,18760,0
0,62,-5606,2590,2772,-1810,-169,18995,0
0,63,-4604,2970,2564,-1659,-826,19029,0
0,64,-4186,3526,2668,-1693,-1398,18944,0
0,65,-4006,3906,1802,-1743,-1697,19037,0
0,66,-3804,3734,1122,-1875,-1633,19221,0
0,67,-3464,4404,-112,-2245,-1177,19330,0
0,68,-2494,4660,-54,-2241,-659,19169,0
0,69,-1502,4360,420,-2567,-262,18989,0
0,70,-500,3294,384,-3152,-31,18579,0
0,71,-284,208,1318,-3464,-21,18122,0
0,72,168,-714,1664,-3345,34,17494,0
0,73,-476,-2518,1710,-3117,156,16643,0
0,74,-1312,-3130,1260,-2686,-272,15737,0
0,75,-1040,-3384,1492,-2465,-791,14981,0
0,76,-1140,-3200,1964,-2138,-849,14320,0
0,77,-610,-1732,1722,-2051,-823,13899,0
0,78,10,-508,1538,-2241,-1269,13863,0
0,79,674,348,1560,-2395,-1380,14323,0
0,80,1058,-92,1434,-2662,-1395,14747,0
0,81,776,-44,710,-2975,-885,14972,0
0,82,-24,-982,1756,-3302,-132,14978,0
0,83,-1344,-1386,1756,-3353,420,14772,0
0,84,-2628,-1802,1976,-3241,315,14499,0
0,85,-3204,-2922,1894,-2835,-37,14230,0
0,86,-2922,-2588,2240,-2530,-686,14257,0
0,87,-2042,-2772,2252,-2006,-1275,14421,0
0,88,-726,-2368,1606,-2086,-1633,14528,0
0,89,-114,-2240,1018,-2125,-1342,14449,0
0,90,-960,-2484,638,-2249,-207,14467,0
0,91,-1558,-2796,246,-2173,500,14325,0
0,92,-2202,-3534,488,-2067,438,14224,0
0,93,-1628,-2182,926,-1769,-105,14286,0
0,94,-622,-2506,1342,-1615,-498,14477,0
0,95,-218,-1790,592,-1468,-272,14554,0
0,96,-422,-1940,708,-1342,176,14823,0
