id,cnt,gx,gy,gz,ax,ay,az,pls
0,0,2074,1072,-984,-2046,-319,15361,0
0,1,2066,1142,-926,-2279,716,15414,0
0,2,1716,1452,-1076,-2584,1345,15542,0
0,3,1120,796,-754,-2873,1363,15590,0
0,4,228,608,-616,-3095,1485,15645,0
0,5,-652,-1032,-1192,-2869,1549,15611,0
0,6,-1508,-662,-1342,-2292,1303,15688,0
0,7,-1320,-582,-1838,-2142,725,15951,0
0,8,-604,-810,-1918,-2090,-162,16190,0
0,9,1008,206,-1318,-1869,-405,16292,0
0,10,2000,-336,-488,-1946,-148,16200,0
0,11,2470,124,-776,-1844,335,16125,0
0,12,2402,-292,-1354,-1467,747,16064,0
0,13,2394,450,-626,-1495,1121,16139,0
0,14,2006,760,-1446,-1689,1402,16305,0
0,15,904,332,-2346,-1747,1350,16476,0
0,16,792,738,-2840,-1685,729,16534,0
0,17,894,1142,-2668,-1464,345,16628,0
0,18,1706,934,-2806,-1674,28,16911,0
0,19,2606,586,-3164,-2229,-249,17180,0
0,20,3562,528,-2184,-2608,81,17264,0
0,21,3564,32,-2126,-2420,395,17145,0
0,22,2820,-442,-3084,-2313,857,16803,0
0,23,1976,-1458,-2518,-2109,1257,16498,0
0,24,814,-650,-3094,-1811,1292,16201,0
0,25,14,262,-2922,-1778,937,16075,0
0,26,26,610,-2552,-1906,379,16189,0
0,27,-392,1452,-2576,-2390,-52,16346,0
0,28,-1318,448,-2818,-2703,-147,16462,0
0,29,-1814,-154,-3198,-2647,-458,16516,0
0,30,-2196,-524,-4386,-2204,-941,16502,0
0,31,-1364,562,-3764,-1699,-1415,16575,0
0,32,-8,1906,-3844,-1479,-1824,16638,0
0,33,1388,2296,-3786,-1842,-2099,16828,0
0,34,3248,3162,-3072,-2766,-2088,16792,0
0,35,3902,2458,-2944,-3500,-1621,16650,0
0,36,4026,274,-3590,-3979,-1065,16159,0
0,37,3150,-1006,-5194,-3689,-522,15746,0
0,38,3194,-752,-5250,-3255,-340,15301,0
0,39,3066,-1760,-4686,-3178,-362,14837,0
0,40,3114,-650,-4466,-3193,-12,14557,0
0,41,2808,-1252,-3728,-3215,388,14470,0
0,42,1984,-1090,-3970,-3183,620,14286,0
0,43,1628,-1562,-3602,-3000,637,14301,0
0,44,916,-996,-4306,-2666,356,14513,0
0,45,376,-1780,-3348,-2537,-56,14638,0
0,46,396,-524,-4178,-2539,-444,14756,0
0,47,624,126,-4524,-2735,-726,14810,0
0,48,1028,170,-5158,-2868,-493,14973,0
0,49,1390,1050,-5066,-3294,-123,14986,0
0,50,904,-304,-4812,-3715,319,14965,0
0,51,590,-394,-5136,-3733,558,14955,0
0,52,116,-1364,-5632,-3590,385,14991,0
0,53,308,-1908,-5020,-3173,286,14821,0
0,54,396,-638,-4940,-2959,413,14819,0
0,55,464,-2060,-5390,-2877,321,14867,0
0,56,692,-960,-4720,-2851,357,14994,0
0,57,476,-1332,-4352,-2821,599,14930,0
0,58,250,-1390,-5262,-2715,525,14958,0
0,59,106,-2220,-5700,-2636,323,14925,0
0,60,734,-2130,-5988,-2328,114,14940,0
0,61,1016,-1470,-6370,-1915,88,14845,0
0,62,1672,-1400,-6542,-1590,-57,14710,0
0,63,2698,576,-6370,-1492,69,14605,0
0,64,3364,380,-5942,-1766,686,14762,0
0,65,2842,1394,-6670,-2242,1489,14815,0
0,66,1840,598,-7442,-2600,1919,15039,0
0,67,1278,1004,-7188,-2768,1605,15432,0
0,68,692,-36,-6796,-2818,1264,15761,0
0,69,1188,346,-6726,-2995,1022,15947,0
0,70,1266,-382,-6324,-2794,959,16184,0
0,71,1244,1050,-6992,-2445,1047,16394,0
0,72,1536,762,-7176,-2426,912,16726,0
0,73,1436,1154,-7568,-2322,778,16977,0
0,74,1628,172,-6820,-2638,536,17168,0
0,75,1796,946,-6288,-2804,431,17368,0
0,76,884,530,-6842,-2531,134,17634,0
0,77,590,-152,-7372,-2557,-145,17724,0
0,78,-166,658,-8526,-2459,-345,17826,0
0,79,-480,1026,-8110,-2177,-958,17980,0
0,80,-212,852,-8054,-2165,-1687,17947,0
0,81,724,1176,-8018,-2121,-2137,17735,0
0,82,1874,2342,-7418,-1824,-2143,17567,0
0,83,2372,3038,-7454,-1808,-1758,17722,0
0,84,2134,2010,-8422,-2648,-1429,17747,0
0,85,1470,230,-9276,-3307,-1574,17585,0
0,86,1196,-1876,-8860,-3183,-1538,17017,0
0,87,1210,-3792,-9644,-2475,-1220,16489,0
0,88,624,-4542,-9448,-1675,-991,16009,0
0,89,612,-3954,-8446,-794,-1193,15379,0
0,90,612,-2890,-8998,11,-1358,14995,0
0,91,938,-1528,-8688,385,-1390,14991,0
0,92,782,102,-8744,403,-1645,15095,0
0,93,928,1616,-8940,-28,-1928,15455,0
0,94,1380,2298,-8434,-800,-2269,15825,0
0,95,2124,1778,-8826,-1716,-2596,16108,0
0,96,3240,1858,-8202,-2078,-2712,16232,0
0,97,3656,1304,-8100,-2302,-2522,16121,0
0,98,3916,726,-8998,-2413,-1924,15895,0
0,99,3724,-522,-7960,-2279,-1187,15645,0
0,100,3240,-856,-7764,-2367,-397,15361,0
0,101,2450,-1226,-7512,-2187,409,15101,0
0,102,1278,-1596,-7522,-1822,557,14979,0
0,103,1176,-1272,-6566,-1497,248,14833,0
0,104,1040,-1526,-5666,-1286,-120,14758,0
0,105,1424,-1550,-5378,-1375,-303,14786,0
0,106,1356,-1422,-4952,-1567,-213,14808,0
0,107,1086,-1076,-4674,-1592,-50,14972,0
0,108,872,-1422,-4790,-1693,-88,15136,0
0,109,1130,-882,-4340,-1746,-110,15261,0
0,110,1254,-904,-4294,-1775,-41,15451,0
0,111,1660,-972,-3198,-1834,144,15712,0
0,112,1526,-522,-4478,-1925,259,15789,0
0,113,1932,-1526,-4720,-1959,263,15731,0
0,114,1762,-382,-4698,-1824,528,15691,0
0,115,1446,-718,-3672,-1829,896,15643,0
0,116,1534,124,-3960,-1816,961,15655,0
0,117,1684,-232,-3130,-1818,848,15867,0
0,118,2010,750,-2840,-2058,782,16019,0
0,119,1850,932,-2576,-2174,1053,16013,0
0,120,1210,980,-3198,-2183,1228,16094,0
0,121,882,760,-2784,-2250,1208,16124,0
0,122,488,1282,-2276,-2339,1105,16145,0
0,123,150,542,-2714,-2392,980,16295,0
0,124,82,-776,-2542,-2615,685,16339,0
0,125,-166,-256,-2818,-2602,725,16379,0
0,126,-448,-464,-2818,-2559,899,16327,0
0,127,-752,-844,-2980,-2519,962,16134,0
0,128,-1068,-948,-3072,-2152,1199,15796,0
0,129,-2330,-810,-2414,-1759,1403,15771,0
0,130,-3402,-604,-3130,-1519,978,16056,0
0,131,-3524,576,-3314,-1794,-61,16500,0
0,132,-3514,1038,-2922,-1933,-700,17043,0
0,133,-3784,1628,-3014,-2309,-1068,17473,0
0,134,-3210,1754,-4156,-2580,-1498,17626,0
0,135,-2208,944,-4998,-2592,-1937,17577,0
0,136,-1194,806,-4974,-2476,-1978,17465,0
0,137,398,518,-4524,-2277,-1910,17310,0
0,138,2022,1604,-4802,-2486,-1799,17041,0
0,139,3092,876,-4328,-2936,-1381,16863,0
0,140,2822,714,-5170,-3461,-594,16514,0
0,141,1898,90,-5136,-3654,39,16318,0
0,142,860,126,-5400,-3651,-203,16139,0
0,143,1256,22,-4570,-3728,-732,15917,0
0,144,1852,1016,-3902,-3580,-943,15972,0
0,145,3048,1732,-4420,-3846,-1094,15962,0
0,146,3420,2218,-4560,-4435,-1009,15925,0
0,147,3926,912,-4398,-4815,-507,15736,0
0,148,3386,-996,-4224,-4983,141,15434,0
0,149,2348,-2150,-4698,-4463,791,14860,0
0,150,1278,-3226,-5354,-4060,901,14424,0
0,151,644,-2522,-4536,-3036,705,13966,0
0,152,712,-2950,-4974,-2023,91,13729,0
0,153,1560,-1146,-4744,-1475,-266,13772,0
0,154,2032,-648,-4732,-1470,-401,13877,0
0,155,2360,576,-5066,-1796,-294,14016,0
0,156,2788,368,-5320,-2281,118,14086,0
0,157,2552,138,-6070,-2768,667,14139,0
0,158,2292,80,-5746,-2973,985,14198,0
0,159,1650,-798,-5540,-3183,1118,14374,0
0,160,636,-1330,-5886,-3209,911,14544,0
0,161,148,-2106,-7016,-2984,512,14656,0
0,162,252,-1828,-7408,-2585,40,14628,0
0,163,624,-2810,-6704,-2076,-9,14627,0
0,164,860,-1492,-7476,-1831,254,14636,0
0,165,1380,-1642,-7016,-1774,485,14656,0
0,166,1726,-720,-7476,-1747,758,14728,0
0,167,1672,-948,-6992,-1940,779,15062,0
0,168,1864,-36,-7304,-2168,485,15374,0
0,169,1898,-1296,-8180,-2376,95,15684,0
0,170,1942,-1446,-8110,-2367,79,15795,0
