id,cnt,gx,gy,gz,ax,ay,az,pls
0,0,-278,-458,2392,-368,2806,15644,0
0,1,-378,770,2534,-363,2722,15555,0
0,2,-290,640,2878,-445,2528,15552,0
0,3,-456,-4,3594,-107,2445,15628,0
0,4,-108,582,3604,218,2509,15687,0
0,5,-254,492,2660,396,2584,15613,0
0,6,-356,-676,3108,304,2566,15623,0
0,7,-716,-224,3076,134,2437,15675,0
0,8,-502,-316,3352,130,2571,15856,0
0,9,-424,-2004,2900,86,2366,15920,0
0,10,150,-976,2958,292,2134,16157,0
0,11,-346,-1356,3800,758,2119,16334,0
0,12,-650,-778,3166,1047,2244,16438,0
0,13,-570,-998,2196,1198,2284,16533,0
0,14,-346,-146,1044,1234,2359,16309,0
0,15,-416,-908,1908,977,2001,16079,0
0,16,-320,-270,988,904,2146,15802,0
0,17,-144,-1394,1378,858,2148,15854,0
0,18,-186,-824,412,957,2303,15912,0
0,19,-108,-1346,-74,752,2222,16061,0
0,20,-414,-1498,-144,653,2232,16129,0
0,21,-64,-1428,536,563,2219,16066,0
0,22,-108,-1290,-40,678,2386,16029,0
0,23,140,-524,-490,1008,2587,16014,0
0,24,-88,-468,-1436,1006,2670,15729,0
0,25,-346,-978,-1598,680,2410,15320,0
0,26,-234,-1440,-1402,454,2334,15408,0
0,27,-356,-1056,-2382,467,2292,15713,0
0,28,-528,-2028,-2520,309,2122,16067,0
0,29,-514,-2098,-1908,324,1970,16385,0
0,30,-818,-2234,-1180,509,2231,16747,0
0,31,-292,-1544,-2162,354,2481,16784,0
0,32,-176,-2408,-2370,395,2539,16606,0
0,33,-480,-814,-2508,161,2481,16219,0
0,34,-222,-458,-1402,-75,2390,15972,0
0,35,-650,-1402,-2092,-30,2179,15994,0
0,36,-966,-872,-2174,28,2148,16335,0
0,37,-886,-1486,-1736,108,2049,16788,0
0,38,-874,-2270,-1596,310,2226,17301,0
0,39,-1112,-1912,-1274,451,2184,17472,0
0,40,-1078,-1982,-2058,489,2257,17649,0
0,41,-1080,-1498,-1032,567,2300,17714,0
0,42,-1112,-1900,-1240,639,2350,17460,0
0,43,-594,-1714,-2024,595,2188,17074,0
0,44,-212,-1138,-882,529,2273,16677,0
0,45,50,-988,-720,570,2332,16431,0
0,46,-98,-1888,-652,507,2329,16318,0
0,47,-458,-2026,-720,693,1944,16052,0
0,48,-142,-2178,502,735,1974,15733,0
0,49,524,-2754,1414,767,2153,15056,0
0,50,952,-2536,1208,957,2152,14573,0
0,51,1300,-1914,214,1129,2196,14240,0
0,52,1052,-1542,1010,1255,1939,14448,0
0,53,1254,-1856,1240,1159,1712,14563,0
0,54,1706,-548,1366,1155,1524,14552,0
0,55,1842,-872,1644,1437,1386,14545,0
0,56,1686,-306,1656,1532,1601,14364,0
0,57,1392,-824,2522,1824,1642,14043,0
0,58,1336,-1126,2188,2192,1624,13952,0
0,59,1448,-1808,1934,2135,1517,14280,0
0,60,1222,-1498,940,2060,1481,14832,0
0,61,804,-976,652,1920,1372,15466,0
0,62,288,412,712,1681,1372,16100,0
0,63,208,1070,458,2019,1103,16375,0
0,64,-774,2652,1574,1667,1207,16600,0
0,65,-1070,3160,1794,1545,699,16666,0
0,66,-640,3286,2058,1358,880,16631,0
0,67,-382,2536,3326,1270,805,16315,0
0,68,568,342,4988,1260,534,15972,0
0,69,1390,-664,5344,1413,669,15524,0
0,70,1910,-1472,5414,1944,765,15094,0
0,71,2530,-778,5334,2461,931,14765,0
0,72,3172,316,5010,2603,1239,14810,0
0,73,2256,-156,3616,2543,1435,14750,0
0,74,1740,1150,2462,2406,1109,14911,0
0,75,818,1452,2372,2204,1031,14958,0
0,76,-346,860,2024,2118,994,15055,0
0,77,-672,782,2474,1628,1086,14948,0
0,78,-1000,6,1770,1278,1287,14727,0
0,79,-696,746,1978,1111,1302,14537,0
0,80,-854,328,1920,1063,1372,14332,0
0,81,-1008,1544,1980,955,1083,14389,0
0,82,-1518,2188,2578,754,979,14349,0
0,83,-1890,2652,2784,490,716,13893,0
0,84,-2012,1948,4056,235,1005,13698,0
0,85,-1878,1774,4780,185,1261,13571,0
0,86,-1914,236,4976,391,1545,13770,0
0,87,-1732,1636,4030,592,1932,14204,0
0,88,-1284,1218,4008,463,2207,14773,0
0,89,-786,2050,3500,181,2482,15225,0
0,90,-1620,3058,3420,-32,2975,14799,0
0,91,-3932,2974,5172,-197,1515,13979,0
0,92,-4542,884,6648,-719,1931,13813,0
0,93,-3908,-526,6406,-758,3170,14212,0
0,94,-3142,-1346,5264,-663,3571,14824,0
0,95,-3356,156,4410,-301,3797,15797,0
0,96,-3730,548,3926,-309,3717,16690,0
0,97,-3728,1646,2774,-601,3654,17373,0
0,98,-2678,2514,3536,-1087,3869,17772,0
0,99,-2960,3508,3972,-1513,3675,17477,0
0,100,-3284,3058,5416,-1933,2236,17248,0
0,101,-2948,1358,6938,-1753,2569,17506,0
0,102,-2600,-86,7824,-2292,3465,18098,0
0,103,-1628,838,7180,-1133,3448,19214,0
0,104,-854,-156,8724,-196,3181,19420,0
0,105,-1112,1844,6844,-214,3880,20272,0
0,106,-1428,3462,7236,120,3358,20653,0
0,107,738,4698,5832,-1194,2095,20205,0
0,108,860,3182,8216,-558,2352,19594,0
0,109,446,1878,7964,-1088,2234,20130,0
0,110,1054,1254,9568,-907,2052,19310,0
0,111,2202,504,9000,-1343,1914,18383,0
0,112,1898,-342,9162,-1442,1633,18377,0
0,113,1594,-550,7974,-1286,1551,19671,0
0,114,1514,874,8078,-1181,1486,21093,0
0,115,1954,874,8090,-1858,925,21530,0
0,116,2574,1104,9208,-1959,390,21360,0
0,117,1976,3220,12228,-1847,-276,20143,0
0,118,4964,-318,13798,-2354,-335,18009,0
0,119,4650,-1968,15806,-1929,-599,15714,0
0,120,6034,-4374,16138,-1349,-970,14469,0
0,121,6328,-5342,15688,-166,-797,14037,0
0,122,6486,-5436,15550,-26,-976,13779,0
0,123,6534,-5678,15690,-237,-822,13632,0
0,124,6568,-4510,14664,-58,-642,14058,0
0,125,6002,-3044,13994,120,-659,14550,0
0,126,4772,-2292,13048,33,-472,14734,0
0,127,3250,-1298,12920,-209,-450,15111,0
0,128,2346,-1450,11434,-379,-649,15646,0
0,129,1388,-2040,10706,-303,-498,16438,0
0,130,1808,-2006,10314,-174,-488,17572,0
0,131,1912,-2858,9290,-16,-71,18429,0
0,132,2338,-1830,9266,175,9,18545,0
0,133,2496,-1440,8642,46,304,17974,0
0,134,2822,-606,8286,-248,332,16813,0
0,135,2914,-362,7100,-649,-113,15818,0
0,136,2968,-478,6452,-593,-483,15356,0
0,137,2066,248,6520,-505,-570,14850,0
0,138,1582,100,6902,-673,-634,14340,0
0,139,1536,-874,6164,-579,-602,13914,0
0,140,770,-1876,4514,-393,-67,13648,0
0,141,1392,-1344,3778,-286,79,13665,0
0,142,816,30,3062,-442,264,13713,0
0,143,196,976,2370,-722,166,13508,0
0,144,-458,100,1378,-1265,69,13353,0
0,145,-1022,110,2278,-1612,179,13217,0
0,146,-1024,-862,3120,-1936,104,13541,0
0,147,196,-710,2830,-1557,507,14446,0
0,148,-64,-120,2588,-1353,918,15204,0
0,149,602,120,3154,-1355,1001,15774,0
0,150,626,1116,3928,-1434,873,15865,0
0,151,612,1564,4088,-1714,719,15651,0
0,152,432,1440,3718,-1731,575,15234,0
0,153,498,722,5044,-1617,573,14943,0
0,154,1086,-28,6336,-997,671,14623,0
0,155,1390,-226,6152,-367,782,14718,0
0,156,1358,18,4954,359,1213,15078,0
0,157,454,884,4284,770,1419,15542,0
0,158,-492,1426,3488,1030,1244,15901,0
0,159,-1010,2248,2496,676,1245,16337,0
0,160,-1780,1738,2058,641,1085,16807,0
0,161,-1844,1634,2162,687,1294,17346,0
0,162,-2588,3182,1540,845,1751,17753,0
0,163,-2870,2618,1148,910,1860,17837,0
0,164,-2950,3126,144,790,1396,17639,0
0,165,-2454,2734,536,759,907,17589,0
0,166,-2116,2098,1586,1052,97,18039,0
0,167,-2834,1302,1322,1865,47,18632,0
0,168,-3424,2062,824,3085,312,18837,0
0,169,-4426,2074,-364,3039,705,18825,0
0,170,-4576,2028,-1470,2805,233,18762,0
0,171,-4594,2584,-3024,2732,-77,19055,0
0,172,-3908,3644,-3304,2587,-647,18860,0
0,173,-3468,3970,-3500,2228,-351,17790,0
0,174,-4922,4418,-1966,2170,-246,16141,0
0,175,-5286,2512,40,2094,-1192,14798,0
0,176,-4856,1148,1666,2161,-595,14543,0
0,177,-3480,-630,2242,2408,-1,14636,0
0,178,-1686,-1056,654,2450,776,15654,0
0,179,-582,-1300,-536,2854,1275,16640,0
0,180,-208,734,-2114,2766,992,17220,0
0,181,-416,2270,-2808,2319,693,17259,0
0,182,-2904,4744,-2208,2002,-702,16378,0
0,183,-4812,4118,-52,962,-1377,15236,0
0,184,-4832,2502,1402,-279,-1620,14517,0
0,185,-2116,-1022,1690,-802,-1209,14350,0
0,186,52,-2316,768,-616,-373,14869,0
0,187,-176,-3160,870,464,155,15812,0
0,188,-650,-1126,570,879,117,16455,0
0,189,-1022,328,-282,202,337,15948,0
0,190,-528,1322,-1008,-219,115,15081,0
0,191,-740,1772,-640,-685,-108,14029,0
0,192,-1318,1426,340,-1080,-304,13411,0
0,193,-912,-780,1632,-1299,-109,13136,0
0,194,-368,-1218,2150,-1364,691,13402,0
0,195,94,-2802,1690,-1059,820,13757,0
0,196,272,-3288,1666,-706,949,14263,0
0,197,364,-1922,1216,-347,975,14723,0
0,198,-42,-896,1736,-321,1129,15074,0
0,199,-1032,330,734,-439,1112,15473,0
0,200,-1326,734,1240,-953,1094,15542,0
0,201,-1448,204,1772,-1517,1258,15572,0
0,202,-1200,630,3086,-1860,1322,15545,0
0,203,-922,-434,3224,-2104,1228,15668,0
0,204,-110,1114,4434,-2147,1308,15802,0
0,205,252,262,5598,-2263,1344,15983,0
0,206,376,2098,6774,-1852,1630,15906,0
0,207,140,1348,7398,-2102,1490,15539,0
0,208,150,664,8412,-2173,1606,15156,0
0,209,466,516,8942,-2031,1940,14981,0
0,210,802,4,9404,-1921,1815,15105,0
0,211,1368,-616,9842,-1499,1678,15289,0
0,212,1424,-410,9566,-1287,1498,15502,0
0,213,1774,-1174,8896,-1041,1684,15449,0
0,214,1920,-132,8838,-944,1841,15585,0
0,215,2520,412,8046,-712,1952,15753,0
0,216,2506,1890,8020,-831,1822,15629,0
0,217,2654,2064,7444,-879,1676,15567,0
0,218,2712,1718,7918,-1070,1634,15535,0
0,219,2640,1946,7270,-1182,1294,15585,0
0,220,3126,2514,8066,-1280,1329,15831,0
0,221,3208,1774,7792,-1381,1252,15691,0
0,222,3386,1668,9092,-1510,1148,15643,0
0,223,3398,284,8424,-1425,776,15958,0
0,224,3476,262,9554,-1389,472,16734,0
0,225,3294,-364,10062,-1213,613,17225,0
0,226,3296,-180,10672,-1049,781,17265,0
0,227,2676,-250,10764,-558,899,16891,0
0,228,2678,-248,9890,-598,1149,16437,0
0,229,2946,-584,9704,-322,1300,16400,0
0,230,1818,432,9358,-144,1476,16685,0
0,231,1380,1172,8216,58,919,17116,0
0,232,272,1380,7144,-17,1314,17422,0
0,233,38,1406,7052,-183,1193,17521,0
0,234,-932,1670,6232,-551,1487,17624,0
0,235,-1936,2364,5218,-1096,1500,18374,0
0,236,-2206,1022,4180,-1436,1834,19735,0
0,237,-1844,1070,5068,-2278,1004,21072,0
0,238,-208,-202,5496,-2700,1285,21914,0
0,239,364,354,7190,-2476,1750,22811,0
0,240,130,1520,9082,-1841,1254,23295,0
0,241,1290,3022,10118,-2404,1331,21705,0
0,242,2734,2560,11262,-3198,1645,19210,0
0,243,3466,2006,11642,-2479,736,17768,0
0,244,3600,826,13036,-2400,117,16879,0
0,245,4378,-340,12966,-2664,-15,16142,0
0,246,4770,-1890,13406,-2397,127,16153,0
0,247,5068,-3160,12958,-1645,18,16563,0
0,248,5302,-2396,13266,-1414,206,16572,0
0,249,4806,-2422,13520,-1524,304,16275,0
0,250,4536,-2698,11976,-1671,247,16168,0
0,251,4488,-1762,11480,-1813,-66,16369,0
0,252,5066,-1462,12114,-1797,-361,16396,0
0,253,4896,-1716,13232,-1715,-83,16291,0
0,254,5268,-1576,12390,-1789,-126,15850,0
0,255,5010,-1968,11180,-1735,-217,15576,0
0,256,4818,-2282,10638,-1560,-351,15682,0
0,257,4850,-2802,10996,-1350,-279,15788,0
0,258,4874,-2490,9946,-1182,-253,15767,0
0,259,4738,-1992,8896,-1044,288,15701,0
1,260,-4562,-168,2036,205,3721,16681,0
1,261,-4266,-1992,516,-124,3353,17599,0
1,262,-3694,-1784,64,191,3478,19224,0
1,263,-3616,-1196,248,343,3689,20463,0
1,264,-2758,352,836,33,3891,20454,0
1,265,-2114,1024,1898,-309,3622,19227,0
1,266,-1588,1888,2854,-755,3529,17462,0
1,267,-718,1764,3812,-691,3404,16468,0
1,268,-132,1426,5334,-125,3324,16364,0
1,269,-96,816,4470,199,3415,16282,0
1,270,-380,976,3718,348,3007,16428,0
1,271,4,920,3926,-175,2813,16504,0
1,272,386,316,4884,-50,2659,16893,0
1,273,128,386,4306,108,3045,17418,0
1,274,-30,548,4456,-11,2935,17723,0
1,275,-52,410,5240,-393,2805,17872,0
1,276,-64,1186,6740,-572,2545,17847,0
1,277,794,1208,7408,-836,2232,17190,0
1,278,612,1590,8020,-1025,2047,16432,0
1,279,1976,1336,9324,-842,1409,15843,0
1,280,2718,2408,10360,-807,2176,15152,0
1,281,3286,2388,9694,-766,1949,14314,0
1,282,3002,1452,8966,-669,1508,13866,0
1,283,2868,2340,9358,-508,1377,13917,0
1,284,2504,1980,10280,-525,962,14185,0
1,285,2472,2732,11364,-355,27,14754,0
1,286,1942,894,10972,370,-797,15550,0
1,287,1976,548,11192,1444,-1169,16436,0
1,288,2100,722,9946,2970,-886,16834,0
1,289,1434,1196,6866,3512,74,16037,0
1,290,588,2212,3062,2981,966,14827,0
1,291,-166,5216,236,1771,1458,13877,0
1,292,-796,6660,-318,-226,1609,12990,0
1,293,-954,7828,-144,-1361,1710,12707,0
