id,cnt,gx,gy,gz,ax,ay,az,pls
0,0,356,-1172,-128,-720,1682,14838,0
0,1,-28,-640,-1350,-963,1438,14905,0
0,2,54,-1138,-448,-1248,1174,14913,0
0,3,470,-1092,948,-1234,1079,14980,0
0,4,458,-964,564,-1318,1619,15019,0
0,5,-16,-1114,450,-1277,2070,15085,0
0,6,-376,-1322,1234,-1325,2540,15111,0
0,7,-230,306,1718,-1471,2962,14967,0
0,8,120,422,854,-1588,2981,14819,0
0,9,458,-420,750,-1276,3037,14628,0
0,10,-150,-732,1466,-1239,3188,14851,0
0,11,86,-478,1384,-1297,3368,15058,0
0,12,86,-664,1798,-1435,3286,15301,0
0,13,874,-1264,1314,-1562,3391,15586,0
0,14,1056,-1542,1558,-1430,3438,15897,0
0,15,1302,-340,1142,-1272,3337,16240,0
0,16,1148,-248,1294,-1192,3265,16549,0
0,17,1362,226,1570,-1208,3264,16801,0
0,18,886,-664,772,-1298,3244,16856,0
0,19,592,-224,934,-1162,2837,17139,0
0,20,242,-654,1638,-1302,2524,17181,0
0,21,18,-594,2340,-1287,2151,16962,0
0,22,526,-1184,2294,-1073,2105,16875,0
0,23,1508,-1184,2584,-751,2470,17039,0
0,24,1856,-1252,3010,-403,2983,17140,0
0,25,1454,-626,2528,281,3219,17142,0
0,26,-70,-1472,1316,923,2689,17249,0
0,27,-1392,-202,1246,1146,1915,17458,0
0,28,-2246,-964,890,871,1210,17357,0
0,29,-1504,-710,46,715,648,17315,0
0,30,-1144,-1206,-866,885,286,17865,0
0,31,370,-756,-794,809,413,18701,0
0,32,1136,-884,-22,802,1033,18952,0
0,33,324,-16,186,671,1445,18596,0
0,34,-476,1520,544,717,1150,17753,0
0,35,-1682,2052,520,796,860,16804,0
0,36,-2732,2538,1488,684,334,15960,0
0,37,-2978,1104,1536,492,-195,15017,0
0,38,-1626,342,1916,289,-134,14329,0
0,39,-906,-814,1326,-18,94,14133,0
0,40,32,-398,752,-264,272,14492,0
0,41,392,-1392,1212,-221,187,15212,0
0,42,502,-1842,1556,54,95,15870,0
0,43,832,-1750,2584,103,346,16180,0
0,44,706,-1264,2514,35,784,16397,0
0,45,-194,-652,3854,101,1067,16237,0
0,46,-556,-328,3692,262,1169,15576,0
0,47,-646,630,3992,82,1352,14922,0
0,48,144,1752,2988,-152,1406,14430,0
0,49,-186,1208,3840,-192,1410,13963,0
0,50,446,1416,3540,-62,1185,13531,0
0,51,18,202,2802,-141,1156,13476,0
0,52,-82,584,2896,-263,1309,13618,0
0,53,-16,-202,3862,-373,1199,13867,0
0,54,-60,30,3726,-399,1220,14091,0
0,55,108,-282,3090,-563,1346,14487,0
0,56,-286,-468,4058,-655,1317,14702,0
0,57,-816,746,4440,-481,1206,14876,0
0,58,-918,1450,4174,-437,1232,14927,0
0,59,-690,422,4684,-535,1462,14919,0
0,60,-984,30,5710,-526,1626,14766,0
0,61,-704,146,5442,-663,1736,14869,0
0,62,-250,1162,5040,-639,1773,15011,0
0,63,-228,-16,5284,-727,1536,15185,0
0,64,120,504,6422,-617,1576,15233,0
0,65,804,756,6664,-358,1908,15153,0
0,66,380,722,6886,-287,2286,15071,0
0,67,-240,966,5872,-151,2581,15052,0
0,68,-646,1000,6528,-207,2592,15126,0
0,69,-704,896,6814,-427,2253,15195,0
0,70,-634,722,5698,-625,1963,15354,0
0,71,-410,550,5004,-754,1878,15944,0
0,72,-308,780,5848,-743,1947,16451,0
0,73,-254,652,6422,-799,2029,16677,0
0,74,-332,930,6550,-835,1796,17039,0
0,75,-544,1416,5410,-748,1739,17401,0
0,76,616,1624,5858,-939,1346,18062,0
0,77,302,966,8062,-1101,1190,18929,0
0,78,334,1682,8706,-1407,1104,19204,0
0,79,-286,2618,9178,-1347,1128,18944,0
0,80,-1414,3762,8902,-1097,1051,18378,0
0,81,-2474,3092,9466,-1001,1287,17760,0
0,82,-3194,2896,9746,-1175,1211,17047,0
0,83,-2328,1774,8360,-1394,1045,16422,0
0,84,-1098,1358,7346,-1527,852,16587,0
0,85,-510,666,7624,-1615,470,17363,0
0,86,-174,-1218,7022,-1595,228,18347,0
0,87,132,-1564,7450,-1685,-185,18728,0
0,88,674,-1668,8628,-2219,-438,18799,0
0,89,548,-1622,9870,-2338,-418,18434,0
0,90,-104,-938,10010,-1947,-792,17943,0
0,91,-308,238,9330,-1485,-816,17280,0
0,92,-726,-62,9640,-1396,-572,16856,0
0,93,-410,-28,9906,-1493,-531,16239,0
0,94,324,-352,9308,-1238,-562,15714,0
0,95,684,-1044,7682,-1229,-608,15642,0
0,96,480,-1356,8464,-1125,-780,15592,0
0,97,840,-1472,8694,-1044,-1073,15747,0
0,98,1000,-2096,8512,-1022,-1145,15978,0
0,99,910,-1992,8016,-927,-924,16175,0
0,100,1178,-1196,8234,-634,-637,16168,0
0,101,920,-940,8510,-476,-294,15966,0
0,102,932,30,7382,-552,-66,15681,0
0,103,696,134,7348,-517,-149,15203,0
0,104,888,884,6666,-679,-304,14575,0
0,105,548,-248,6654,-717,-283,14141,0
0,106,652,330,6022,-629,-304,13749,0
0,107,774,-386,6112,-509,-79,13485,0
0,108,900,-156,5974,-393,194,13550,0
0,109,818,-618,4936,-203,359,13952,0
0,110,912,-316,3854,-219,705,14330,0
0,111,718,-28,3842,-369,510,14725,0
0,112,832,192,3612,-638,205,15122,0
0,113,288,364,3286,-758,62,15327,0
0,114,144,98,3046,-848,29,15418,0
0,115,64,630,4106,-771,299,15343,0
0,116,-162,920,4462,-775,688,15098,0
0,117,-174,862,4104,-776,901,14877,0
0,118,-14,354,3450,-771,1045,14759,0
0,119,516,862,3530,-784,944,14831,0
0,120,866,-490,3888,-892,926,14932,0
0,121,1452,-410,3738,-949,1080,15281,0
0,122,966,-1404,3104,-880,1218,15521,0
0,123,932,-202,3864,-661,1312,15962,0
0,124,62,-836,4002,-612,1482,16038,0
0,125,-524,-224,3816,-532,1656,16119,0
0,126,-746,-86,3220,-877,1452,16293,0
0,127,-860,-940,3426,-1007,1508,16420,0
0,128,212,-468,3796,-947,1730,16787,0
0,129,468,-964,3090,-1149,1859,17164,0
0,130,414,-906,2874,-1012,1670,17367,0
0,131,210,-894,4266,-920,1677,17341,0
0,132,472,-454,4718,-661,2155,17204,0
0,133,-386,-352,3864,-169,2127,17011,0
0,134,-1480,-352,1950,-66,1780,17300,0
0,135,-2044,-178,2042,-396,1571,17734,0
0,136,-2056,-502,2330,-824,918,17776,0
0,137,-1028,-410,1558,-1157,-347,18303,0
0,138,-364,146,1304,-1146,-902,19270,0
0,139,342,-54,3562,-1021,-422,19819,0
0,140,-308,942,5676,-758,372,19240,0
0,141,-1196,1950,5422,-656,892,17907,0
0,142,-2110,2780,3634,-689,814,16776,0
0,143,-2494,1970,3760,-721,-35,16255,0
0,144,-1852,1404,5110,-1016,-1115,15906,0
0,145,-284,-224,5144,-1112,-1506,15923,0
0,146,944,-248,4406,-886,-1198,16483,0
0,147,1800,-1080,4960,-551,-708,17557,0
0,148,1980,-1612,5154,-68,-378,18429,0
0,149,1336,-848,5292,211,46,18755,0
0,150,52,642,4358,403,148,18264,0
0,151,-1234,1278,5442,370,54,17395,0
0,152,-1574,2038,6550,-53,231,16392,0
0,153,-1096,1554,6666,-396,275,15071,0
0,154,-726,2178,5188,-619,294,14139,0
0,155,618,1234,5318,-470,382,13415,0
0,156,944,804,6090,-278,611,13213,0
0,157,1168,618,6318,-217,908,13120,0
0,158,732,516,5018,-164,1101,13085,0
0,159,122,238,4696,-317,1002,13083,0
0,160,20,272,5202,-616,417,13190,0
0,161,324,-364,5536,-920,-120,13477,0
0,162,344,-894,4508,-1182,-465,14026,0
0,163,708,-98,5306,-1162,-475,14718,0
0,164,594,-270,5802,-901,-266,15272,0
0,165,54,214,6436,-616,41,15697,0
0,166,-476,-16,5364,-613,222,15726,0
0,167,-342,526,5824,-679,151,15528,0
0,168,-216,446,6932,-723,8,15348,0
0,169,-128,-478,6112,-721,-149,15308,0
0,170,246,98,6574,-603,93,15297,0
0,171,528,168,6748,-469,568,15261,0
0,172,156,-62,7704,-398,908,15223,0
0,173,166,-340,6724,-245,994,15175,0
0,174,142,376,7068,-341,996,15138,0
0,175,570,-110,6804,-341,998,15223,0
0,176,930,-98,7380,-259,1257,15503,0
0,177,378,-166,6366,-81,1636,15940,0
0,178,-242,480,5834,-145,1769,16204,0
0,179,-848,296,6114,-269,1418,16360,0
0,180,-442,468,7244,-526,1080,16524,0
0,181,-4,376,6030,-915,931,16776,0
0,182,336,238,6298,-957,656,17023,0
0,183,392,306,7128,-823,740,17293,0
0,184,560,792,7694,-641,1170,17504,0
0,185,458,-214,7068,-677,1348,17607,0
0,186,482,1590,7474,-664,1591,17482,0
0,187,246,1810,7648,-686,1752,17371,0
0,188,-488,1856,7450,-1023,1588,16762,0
0,189,-1018,2214,8270,-1210,858,16131,0
0,190,-986,1532,7518,-1745,103,15758,0
0,191,-902,100,7578,-2042,-203,15945,0
0,192,-398,-502,7658,-2275,-461,16407,0
0,193,-354,-976,8256,-2375,-681,17157,0
0,194,-352,-1034,8420,-2270,-1207,17952,0
0,195,-194,-606,8154,-2367,-1093,18792,0
0,196,-612,-1726,10046,-2657,-835,18963,0
0,197,-636,-74,10366,-2467,-807,18155,0
0,198,-1582,-74,10068,-2261,-661,17102,0
0,199,-1910,-248,9870,-2157,-796,16370,0
0,200,-1830,-618,10576,-2201,-1060,15976,0
0,201,-770,-2166,10634,-2163,-1151,15813,0
0,202,820,-2778,9780,-2107,-1012,16065,0
0,203,900,-2570,8916,-1933,-857,16717,0
0,204,538,-1842,9158,-1723,-650,17362,0
0,205,88,-1068,9618,-1698,-679,17526,0
0,206,-410,30,9812,-1675,-881,17146,0
0,207,-510,494,8628,-1878,-1137,16569,0
0,208,-580,608,9594,-1860,-1426,15986,0
0,209,-534,1290,10136,-1690,-1538,15378,0
0,210,494,480,9804,-1821,-1246,15082,0
0,211,1396,630,8984,-1558,-1012,14676,0
0,212,1798,-132,9168,-1436,-864,14574,0
0,213,1430,-1066,8870,-1361,-585,14709,0
0,214,1370,-16,8868,-1171,-631,14705,0
0,215,1350,-260,7762,-1345,-720,14971,0
0,216,1610,-826,7946,-1367,-780,15304,0
0,217,1744,-386,7152,-1292,-866,15765,0
0,218,1212,-202,7426,-1254,-731,16057,0
0,219,944,-374,6598,-1292,-760,16161,0
0,220,460,134,7036,-1482,-835,15902,0
0,221,674,330,7370,-1632,-915,15560,0
0,222,1180,446,7094,-1653,-800,15365,0
0,223,1214,1012,6022,-1339,-479,15327,0
0,224,1158,364,7290,-1154,16,15197,0
0,225,582,364,6872,-1129,320,14934,0
0,226,538,700,6320,-1163,325,14601,0
0,227,110,134,5386,-1409,377,14336,0
0,228,-36,562,5236,-1519,217,14331,0
0,229,32,-224,6218,-1532,252,14392,0
0,230,220,-294,5950,-1566,204,14798,0
0,231,550,-294,5040,-1510,333,15228,0
0,232,888,-918,5364,-1342,447,15790,0
0,233,742,-2004,6206,-1067,484,16151,0
0,234,718,-1322,5986,-795,704,16653,0
0,235,212,-1472,5940,-676,665,16988,0
